0	1.1
0.1	1.19
0.2	1.26711
0.3	1.32911
0.4	1.37469
0.5	1.40348
0.6	1.41596
0.7	1.4132
0.8	1.39655
0.9	1.36744
1	1.32712
1.1	1.27664
1.2	1.21673
1.3	1.14782
1.4	1.07006
1.5	0.983291
1.6	0.887079
1.7	0.780714
1.8	0.663213
1.9	0.533315
2	0.38951
2.1	0.230081
2.2	0.0532332
2.3	-0.142664
2.4	-0.358628
2.5	-0.594323
2.6	-0.846969
2.7	-1.11001
2.8	-1.37202
2.9	-1.61685
3	-1.82635
3.1	-1.98586
3.2	-2.08986
3.3	-2.14339
3.4	-2.15799
3.5	-2.14591
3.6	-2.11666
3.7	-2.07651
3.8	-2.02916
3.9	-1.97672
4	-1.92034
4.1	-1.86059
4.2	-1.79769
4.3	-1.73167
4.4	-1.66241
4.5	-1.58967
4.6	-1.51314
4.7	-1.4324
4.8	-1.34694
4.9	-1.25614
5	-1.15927
5.1	-1.05543
5.2	-0.943575
5.3	-0.822437
5.4	-0.690535
5.5	-0.54614
5.6	-0.387286
5.7	-0.211824
5.8	-0.0175734
5.9	0.197348
6	0.433931
6.1	0.691278
6.2	0.965174
6.3	1.24646
6.4	1.52002
6.5	1.76596
6.6	1.96448
6.7	2.10328
6.8	2.18275
6.9	2.21398
7	2.21162
7.1	2.18805
7.2	2.15153
7.3	2.10696
7.4	2.05705
7.5	2.00324
7.6	1.94624
7.7	1.88639
7.8	1.82376
7.9	1.75829
8	1.68981
8.1	1.61807
8.2	1.54274
8.3	1.46343
8.4	1.37963
8.5	1.29076
8.6	1.19613
8.7	1.09489
8.8	0.986046
8.9	0.868421
9	0.740609
9.1	0.600971
9.2	0.447622
9.3	0.278467
9.4	0.0913092
9.5	-0.115898
9.6	-0.344565
9.7	-0.594634
9.8	-0.863294
9.9	-1.14338
10	-1.42196
10.1	-1.68054
10.2	-1.89849
10.3	-2.05986
10.4	-2.16023
10.5	-2.20745
10.6	-2.21575
10.7	-2.19877
10.8	-2.16626
10.9	-2.12423
11	-2.07606
11.1	-2.02357
11.2	-1.96769
11.3	-1.90887
11.4	-1.84727
11.5	-1.78286
11.6	-1.71552
11.7	-1.64502
11.8	-1.57106
11.9	-1.49327
12	-1.41119
12.1	-1.32427
12.2	-1.23186
12.3	-1.13317
12.4	-1.02727
12.5	-0.913049
12.6	-0.789184
12.7	-0.654128
12.8	-0.506086
12.9	-0.343033
13	-0.16279
13.1	0.0367863
13.2	0.25742
13.3	0.499719
13.4	0.762068
13.5	1.0391
13.6	1.32013
13.7	1.58853
13.8	1.82379
13.9	2.00733
14	2.12993
14.1	2.19532
14.2	2.21628
14.3	2.20729
14.4	2.17965
14.5	2.14064
14.6	2.09446
14.7	2.04342
14.8	1.98873
14.9	1.93096
