1.01	0.99
1.0199	0.979303
1.02969	0.967923
1.03937	0.955876
1.04893	0.94318
1.05836	0.929854
1.06766	0.915919
1.07682	0.901398
1.08583	0.886316
1.0947	0.870697
1.1034	0.854568
1.11195	0.837958
1.12033	0.820895
1.12854	0.803409
1.13657	0.785529
1.14443	0.767287
1.1521	0.748713
1.15959	0.72984
1.16689	0.710698
1.17399	0.691319
1.18091	0.671734
1.18762	0.651974
1.19414	0.63207
1.20046	0.612051
1.20659	0.591946
1.2125	0.571785
1.21822	0.551595
1.22374	0.531403
1.22905	0.511234
1.23416	0.491113
1.23908	0.471063
1.24379	0.451107
1.2483	0.431267
1.25261	0.411561
1.25673	0.392009
1.26065	0.372629
1.26437	0.353435
1.26791	0.334444
1.27125	0.315669
1.27441	0.297122
1.27738	0.278815
1.28017	0.260757
1.28277	0.242958
1.2852	0.225426
1.28746	0.208166
1.28954	0.191185
1.29145	0.174487
1.2932	0.158077
1.29478	0.141956
1.2962	0.126128
1.29746	0.110592
1.29856	0.0953505
1.29952	0.0804017
1.30032	0.0657453
1.30098	0.0513795
1.30149	0.0373022
1.30187	0.0235108
1.3021	0.010002
1.3022	-0.0032277
1.30217	-0.0161823
1.30201	-0.0288663
1.30172	-0.0412843
1.30131	-0.0534414
1.30077	-0.0653428
1.30012	-0.076994
1.29935	-0.0884007
1.29846	-0.0995687
1.29747	-0.110504
1.29636	-0.121213
1.29515	-0.131702
1.29383	-0.141977
1.29241	-0.152045
1.29089	-0.161911
1.28927	-0.171583
1.28756	-0.181067
1.28575	-0.190369
1.28384	-0.199497
1.28185	-0.208455
1.27976	-0.217252
1.27759	-0.225893
1.27533	-0.234384
1.27299	-0.242732
1.27056	-0.250944
1.26805	-0.259025
1.26546	-0.266981
1.26279	-0.274819
1.26004	-0.282544
1.25722	-0.290163
1.25432	-0.297681
1.25134	-0.305104
1.24829	-0.312438
1.24517	-0.319689
1.24197	-0.326861
1.2387	-0.333961
1.23536	-0.340995
1.23195	-0.347966
1.22847	-0.354881
1.22492	-0.361746
1.2213	-0.368564
1.21762	-0.375342
1.21387	-0.382084
1.21004	-0.388795
1.20616	-0.395481
1.2022	-0.402147
1.19818	-0.408796
1.19409	-0.415436
1.18994	-0.422069
1.18572	-0.428702
1.18143	-0.435338
1.17708	-0.441984
1.17266	-0.448643
1.16817	-0.45532
1.16362	-0.462021
1.159	-0.468751
1.15431	-0.475514
1.14955	-0.482314
1.14473	-0.489158
1.13984	-0.49605
1.13488	-0.502996
1.12985	-0.509999
1.12475	-0.517067
1.11958	-0.524202
1.11434	-0.531412
1.10902	-0.538702
1.10364	-0.546076
1.09817	-0.553541
1.09264	-0.561102
1.08703	-0.568765
1.08134	-0.576536
1.07558	-0.584421
1.06973	-0.592427
1.06381	-0.600559
1.0578	-0.608825
1.05171	-0.61723
1.04554	-0.625783
1.03928	-0.634489
1.03294	-0.643357
1.0265	-0.652394
1.01998	-0.661608
1.01336	-0.671007
1.00665	-0.680599
0.999848	-0.690393
0.992944	-0.700397
0.98594	-0.710622
0.978834	-0.721077
0.971623	-0.731771
0.964306	-0.742716
0.956879	-0.753921
0.949339	-0.765398
0.941685	-0.777159
0.933914	-0.789216
0.926022	-0.801581
0.918006	-0.814268
0.909863	-0.82729
0.90159	-0.840661
0.893184	-0.854396
0.88464	-0.868511
0.875955	-0.883023
0.867124	-0.897947
0.858145	-0.913301
0.849012	-0.929105
0.839721	-0.945376
0.830267	-0.962136
0.820646	-0.979406
0.810852	-0.997207
0.80088	-1.01556
0.790724	-1.0345
0.780379	-1.05403
0.769839	-1.0742
0.759097	-1.09503
0.748146	-1.11654
0.736981	-1.13877
0.725593	-1.16175
0.713976	-1.18551
0.702121	-1.21008
0.69002	-1.23551
0.677665	-1.26183
0.665047	-1.28907
0.652156	-1.31729
0.638983	-1.34652
0.625518	-1.37682
0.61175	-1.40821
0.597667	-1.44077
0.58326	-1.47453
0.568514	-1.50955
0.553419	-1.54588
0.53796	-1.58359
0.522124	-1.62273
0.505897	-1.66336
0.489263	-1.70555
0.472208	-1.74936
0.454714	-1.79486
0.436766	-1.84212
0.418344	-1.89121
0.399432	-1.9422
0.38001	-1.99516
0.360059	-2.05017
0.339557	-2.10731
0.318484	-2.16663
0.296818	-2.22822
0.274535	-2.29215
0.251614	-2.35848
0.228029	-2.42727
0.203757	-2.49858
0.178771	-2.57246
0.153046	-2.64896
0.126557	-2.72809
0.0992756	-2.80989
0.0711767	-2.89435
0.0422332	-2.98145
0.0124186	-3.07116
-0.0182929	-3.1634
-0.049927	-3.25809
-0.0825079	-3.35509
-0.116059	-3.45423
-0.150601	-3.5553
-0.186154	-3.65804
-0.222735	-3.76212
-0.260356	-3.86715
-0.299027	-3.9727
-0.338754	-4.07823
-0.379537	-4.18315
-0.421368	-4.28677
-0.464236	-4.38833
-0.508119	-4.48697
-0.552989	-4.58174
-0.598806	-4.67163
-0.645523	-4.75554
-0.693078	-4.8323
-0.741401	-4.9007
-0.790408	-4.95949
-0.840003	-5.00742
-0.890077	-5.04325
-0.940509	-5.06578
-0.991167	-5.07392
-1.04191	-5.06668
-1.09257	-5.04326
-1.14301	-5.00302
-1.19304	-4.9456
-1.24249	-4.87086
-1.2912	-4.77897
-1.33899	-4.6704
-1.38569	-4.54592
-1.43115	-4.40657
-1.47522	-4.25369
-1.51776	-4.08884
-1.55864	-3.91375
-1.59778	-3.73034
-1.63509	-3.54058
-1.67049	-3.34647
-1.70396	-3.15001
-1.73546	-2.95309
-1.76499	-2.7575
-1.79256	-2.56487
-1.81821	-2.37665
-1.84198	-2.19406
-1.86392	-2.01813
-1.8841	-1.8497
-1.9026	-1.68936
-1.91949	-1.53756
-1.93487	-1.39454
-1.94881	-1.2604
-1.96141	-1.13512
-1.97277	-1.01855
-1.98295	-0.910462
-1.99206	-0.810546
-2.00016	-0.718447
-2.00735	-0.633771
-2.01368	-0.556099
-2.01924	-0.484997
-2.02409	-0.420029
-2.0283	-0.360764
-2.0319	-0.306778
-2.03497	-0.257666
-2.03755	-0.213035
-2.03968	-0.172518
-2.0414	-0.135765
-2.04276	-0.10245
-2.04378	-0.072271
-2.04451	-0.0449448
-2.04496	-0.020212
-2.04516	0.00216691
-2.04514	0.0224116
-2.04491	0.0407232
-2.04451	0.0572853
-2.04393	0.0722653
-2.04321	0.0858156
-2.04235	0.0980745
-2.04137	0.109168
-2.04028	0.119209
-2.03909	0.128301
-2.0378	0.136537
-2.03644	0.144001
-2.035	0.15077
-2.03349	0.156912
-2.03192	0.162489
-2.0303	0.167557
-2.02862	0.172166
-2.0269	0.176362
-2.02514	0.180185
-2.02334	0.183673
-2.0215	0.186858
-2.01963	0.189771
-2.01773	0.192439
-2.01581	0.194885
-2.01386	0.197133
-2.01189	0.1992
-2.0099	0.201106
-2.00788	0.202866
-2.00586	0.204495
-2.00381	0.206005
-2.00175	0.207408
-1.99968	0.208715
-1.99759	0.209936
-1.99549	0.211078
-1.99338	0.21215
-1.99126	0.213159
-1.98913	0.21411
-1.98699	0.21501
-1.98484	0.215864
-1.98268	0.216676
-1.98051	0.21745
-1.97834	0.218191
-1.97615	0.218901
-1.97396	0.219584
-1.97177	0.220243
-1.96957	0.22088
-1.96736	0.221497
-1.96514	0.222096
-1.96292	0.22268
