-1.54455	0.566712
-1.53888	0.574305
-1.53314	0.581836
-1.52732	0.58931
-1.52143	0.596729
-1.51546	0.604098
-1.50942	0.61142
-1.50331	0.618698
-1.49712	0.625936
-1.49086	0.633137
-1.48453	0.640304
-1.47813	0.647441
-1.47165	0.654551
-1.46511	0.661637
-1.45849	0.668702
-1.4518	0.67575
-1.44505	0.682782
-1.43822	0.689803
-1.43132	0.696815
-1.42435	0.703821
-1.41731	0.710823
-1.41021	0.717826
-1.40303	0.724831
-1.39578	0.731841
-1.38846	0.73886
-1.38107	0.745889
-1.37361	0.752932
-1.36608	0.759991
-1.35848	0.767069
-1.35081	0.774168
-1.34307	0.781292
-1.33526	0.788442
-1.32737	0.795622
-1.31942	0.802834
-1.31139	0.81008
-1.30329	0.817363
-1.29511	0.824687
-1.28687	0.832052
-1.27855	0.839462
-1.27015	0.84692
-1.26168	0.854427
-1.25314	0.861987
-1.24452	0.869602
-1.23582	0.877275
-1.22705	0.885007
-1.2182	0.892803
-1.20927	0.900664
-1.20027	0.908592
-1.19118	0.916591
-1.18201	0.924663
-1.17277	0.932811
-1.16344	0.941037
-1.15403	0.949344
-1.14454	0.957735
-1.13496	0.966211
-1.1253	0.974777
-1.11555	0.983434
-1.10571	0.992186
-1.09579	1.00103
-1.08578	1.00998
-1.07568	1.01903
-1.06549	1.02819
-1.05521	1.03745
-1.04484	1.04683
-1.03437	1.05632
-1.0238	1.06592
-1.01314	1.07565
-1.00239	1.08549
-0.991533	1.09547
-0.980579	1.10557
-0.969523	1.1158
-0.958365	1.12616
-0.947103	1.13666
-0.935737	1.1473
-0.924264	1.15809
-0.912683	1.16902
-0.900993	1.1801
-0.889192	1.19133
-0.877278	1.20272
-0.865251	1.21426
-0.853109	1.22596
-0.840849	1.23783
-0.828471	1.24987
-0.815972	1.26207
-0.803351	1.27445
-0.790607	1.287
-0.777737	1.29973
-0.764739	1.31265
-0.751613	1.32574
-0.738355	1.33903
-0.724965	1.3525
-0.71144	1.36617
-0.697778	1.38003
-0.683978	1.39409
-0.670037	1.40835
-0.655954	1.42281
-0.641726	1.43747
-0.627351	1.45235
-0.612828	1.46743
-0.598153	1.48272
-0.583326	1.49822
-0.568344	1.51394
-0.553204	1.52987
-0.537906	1.54602
-0.522445	1.56239
